Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1764032,OVAL,0.4,SI2,H,EX,EX,VG,N,5.68-4.24×2.47,986.28
1755748,OVAL,0.4,SI1,K,EX,VG,VG,F,6.18-4.15×2.47,764.56
1652951,OVAL,0.5,VS2,L,EX,GD,GD,F,6.58-4.44×2.67,765.12
1625323,OVAL,0.5,I1,L,EX,EX,VG,M,6.69-4.35×2.69,765.12
1789186,OVAL,0.4,SI1,K,VG,VG,GD,N,6.31-4.04×2.36,766.58
1664660,OVAL,0.5,VS2,M,VG,EX,GD,ST,6.56-4.44×2.64,770.27
1775464,OVAL,0.4,VS1,L,EX,EX,VG,N,5.97-4.05×2.51,772.67
1626474,OVAL,0.5,SI1,M,EX,EX,VG,N,6.11-4.47×2.81,776.32
1589667,OVAL,0.5,SI2,L,VG,EX,VG,N,6.29-4.31×2.74,778.97
1789987,OVAL,0.3,VS1,I,VG,GD,GD,N,5.58-3.65×2.15,788.23
1796043,OVAL,0.4,SI1,K,EX,VG,GD,N,6.47-4.13×2.39,788.89
1790103,OVAL,0.35,VS1,FANCY,GD,VG,GD,M,5.19-3.94×2.28,792.86
1765124,OVAL,0.31,SI2,F,EX,GD,FR,N,5.77-3.75×2.23,796.43
1791207,OVAL,0.43,VS1,L,EX,GD,GD,N,6.11-4.35×2.57,798.73
1783969,OVAL,0.3,SI2,D,VG,EX,GD,M,5.12-3.85×2.42,798.86
1778709,OVAL,0.4,VS2,K,EX,EX,VG,F,5.69-4.24×2.62,803.8
1651541,OVAL,0.58,SI2,I,EX,EX,VG,M,6.96-4.62×2.78,"1,177.26"
1793294,OVAL,0.34,VS2,D,EX,EX,VG,N,5.95-3.85×2.30,"1,177.54"
1632950,OVAL,0.5,VS2,J,EX,VG,GD,M,6.68-4.21×2.61,"1,178.37"
1798752,OVAL,0.55,VS1,L,EX,VG,VG,F,6.85-4.58×2.73,"1,179.25"
1741376,OVAL,0.46,VS2,F,EX,EX,VG,ST,6.39-4.40×2.53,"1,180.06"
1788096,OVAL,0.36,VS1,D,EX,EX,VG,N,6.20-3.90×2.36,"1,180.63"
1747108,OVAL,0.9,SI1,N,GD,EX,VG,F,7.22-5.34×3.48,"1,180.68"
1626459,OVAL,0.5,VS2,J,EX,VG,VG,F,6.10-4.54×2.78,"1,181.89"
1588323,OVAL,0.54,SI2,FANCY,EX,GD,GD,F,6.36-4.25×2.49,"1,182.36"
1636343,OVAL,0.5,VS2,K,EX,EX,VG,N,6.58-4.46×2.66,"1,182.72"
1788092,OVAL,0.4,SI1,D,EX,EX,GD,N,6.22-4.09×2.55,"1,183.00"
1639784,OVAL,0.6,VS1,K,EX,EX,VG,ST,6.77-4.63×2.89,"1,183.09"
1794668,OVAL,0.34,VVS2,E,EX,EX,VG,N,5.73-3.92×2.35,"1,183.24"
1770413,OVAL,0.42,VVS2,I,EX,EX,EX,N,6.38-4.18×2.54,"1,184.83"
1771545,OVAL,0.4,VS1,H,EX,EX,VG,N,6.15-4.09×2.48,"1,185.06"
1651493,OVAL,0.59,VS2,K,EX,EX,VG,ST,6.68-4.80×2.85,"1,144.56"
1631462,OVAL,0.74,VS2,N,EX,EX,VG,N,7.24-4.99×3.08,"1,145.58"
1800846,OVAL,0.5,VS2,K,EX,EX,VG,F,6.73-4.29×2.64,"1,145.90"
1664662,OVAL,0.5,SI1,J,EX,VG,VG,M,6.20-4.41×2.78,"1,146.40"
1642485,OVAL,0.5,SI1,J,EX,VG,GD,N,6.61-4.46×2.62,"1,146.40"
1660455,OVAL,0.5,SI1,J,EX,VG,VG,N,6.31-4.49×2.80,"1,147.23"
1797422,OVAL,0.66,SI1,M,EX,EX,VG,N,6.07-4.49×3.03,"1,147.78"
1782988,OVAL,0.5,VS2,K,EX,EX,VG,F,6.23-4.52×2.74,"1,148.44"
1768051,OVAL,0.35,VVS2,D,EX,EX,VG,F,5.40-4.02×2.48,"1,148.96"
1785391,OVAL,0.7,SI1,N,EX,EX,VG,N,7.49-4.93×2.97,"1,149.54"
1597483,OVAL,0.78,SI2,U-V,EX,EX,VG,F,7.07-5.15×3.15,"1,149.58"
1660460,OVAL,0.5,SI1,K,EX,EX,VG,N,6.29-4.55×2.63,"1,150.70"
1639777,OVAL,0.51,VVS2,K,EX,EX,VG,N,6.21-4.58×2.83,"1,150.93"
1628422,OVAL,0.8,VS2,M,EX,VG,VG,N,7.73-5.22×3.07,"1,152.34"
1772647,OVAL,0.4,VS1,I,EX,VG,VG,N,6.25-4.18×2.44,"1,152.66"
1652948,OVAL,0.53,VS2,I,EX,EX,VG,VS,6.65-4.56×2.80,"1,124.77"
1646237,OVAL,0.51,SI2,J,EX,EX,VG,F,6.79-4.43×2.66,"1,125.39"
1660457,OVAL,0.59,SI1,K,VG,VG,VG,ST,7.42-4.61×2.65,"1,126.24"
1589669,OVAL,0.65,SI2,K,EX,EX,VG,N,6.87-4.80×3.02,"1,126.93"
1639838,OVAL,0.5,SI2,J,EX,EX,VG,N,6.67-4.44×2.67,"1,127.36"
1607146,OVAL,0.5,VS2,K,EX,EX,VG,N,6.89-4.34×2.69,"1,127.41"
1726451,OVAL,0.51,SI2,J,VG,EX,VG,F,6.72-4.28×2.70,"1,127.50"
1783957,OVAL,0.34,VVS2,D,EX,EX,GD,N,5.69-3.89×2.47,"1,127.57"
1748168,OVAL,0.8,SI1,FANCY,VG,EX,VG,M,6.26-4.70×3.13,"1,131.62"
1771537,OVAL,0.5,SI2,J,EX,EX,VG,F,6.04-4.51×2.82,"1,133.25"
1797426,OVAL,0.32,VVS2,E,EX,VG,VG,N,5.31-3.95×2.46,"1,133.52"
1789986,OVAL,0.3,VVS1,D,EX,EX,VG,N,5.73-3.86×2.24,"1,133.55"
1800398,OVAL,0.4,VVS2,FANCY,EX,VG,FR,F,5.23-3.87×2.63,"1,133.65"
1765771,OVAL,0.4,VS2,H,EX,EX,VG,F,6.19-4.09×2.52,"1,134.40"
1643639,OVAL,0.72,VS1,M,EX,VG,GD,ST,7.71-4.93×3.03,"1,135.12"
1755667,OVAL,0.8,SI2,K,EX,VG,VG,F,7.89-5.09×3.15,"1,257.36"
1631520,OVAL,0.5,SI1,I,EX,VG,GD,N,7.01-4.39×2.55,"1,257.99"
1749235,OVAL,0.4,VS1,F,EX,EX,VG,F,6.35-4.00×2.45,"1,258.73"
1776415,OVAL,0.52,IF,J,EX,EX,VG,M,7.07-4.46×2.60,"1,260.01"
1770410,OVAL,0.5,VS2,J,EX,EX,GD,N,6.07-4.52×2.81,"1,260.79"
1672939,OVAL,0.5,SI1,I,EX,EX,VG,M,6.37-4.49×2.80,"1,261.41"
1659105,OVAL,0.51,SI1,I,EX,EX,VG,ST,6.22-4.53×2.81,"1,263.85"
1646173,OVAL,0.7,VS1,M,EX,EX,VG,N,7.81-4.89×2.82,"1,264.42"
1656608,OVAL,0.5,VS2,I,GD,VG,VG,N,6.37-4.53×2.61,"1,264.82"
1761833,OVAL,0.4,VS2,G,EX,VG,GD,N,5.80-4.01×2.49,"1,267.50"
1740316,OVAL,0.4,VS2,G,EX,EX,VG,N,6.23-4.00×2.47,"1,268.18"
1610097,OVAL,0.5,SI2,G,EX,EX,VG,N,6.60-4.43×2.70,"1,268.26"
1667384,OVAL,0.5,SI2,I,EX,VG,VG,F,6.38-4.39×2.76,"1,268.26"
1652931,OVAL,0.5,VS1,J,VG,EX,VG,N,6.77-4.23×2.71,"1,268.26"
1668349,OVAL,0.5,VVS1,K,EX,EX,VG,N,6.72-4.45×2.63,"1,268.26"
1755758,OVAL,0.37,VS2,D,EX,VG,VG,N,6.05-3.87×2.39,"1,102.17"
1791216,OVAL,0.31,VS2,D,EX,EX,VG,N,5.22-3.88×2.33,"1,103.47"
1793295,OVAL,0.32,VS2,E,EX,EX,EX,N,5.47-3.83×2.42,"1,105.46"
1786647,OVAL,0.35,VVS2,G,EX,EX,VG,N,5.71-3.86×2.39,"1,105.87"
1769782,OVAL,0.4,VS2,H,EX,EX,VG,N,6.08-4.20×2.48,"1,106.65"
1761802,OVAL,0.5,VS2,K,EX,EX,VG,F,6.51-4.28×2.65,"1,107.00"
1796036,OVAL,0.5,SI2,J,VG,VG,GD,F,6.50-4.24×2.70,"1,107.02"
1800185,OVAL,0.49,SI2,I,VG,VG,GD,F,6.30-4.38×2.71,"1,108.13"
1726452,OVAL,0.4,SI1,E,EX,EX,VG,N,5.84-4.27×2.60,"1,110.70"
1656565,OVAL,0.8,SI2,M,VG,EX,GD,N,7.31-5.16×3.21,"1,110.81"
1779952,OVAL,0.35,VS1,E,EX,EX,VG,N,5.78-3.98×2.45,"1,111.09"
1652900,OVAL,0.7,VS2,L,EX,VG,VG,N,7.51-4.89×2.89,"1,112.06"
1761838,OVAL,0.36,VS1,E,EX,EX,VG,N,5.66-3.94×2.45,"1,113.76"
1798764,OVAL,0.3,VVS2,D,EX,VG,VG,N,5.67-3.69×2.26,"1,114.76"
1796049,OVAL,0.31,VS1,F,EX,EX,VG,N,5.66-3.75×2.31,"1,114.96"
1786653,OVAL,0.3,VS2,D,EX,VG,GD,N,5.35-3.78×2.37,"1,032.64"
1604154,OVAL,0.71,SI2,K,EX,EX,VG,N,6.77-5.04×3.16,"1,316.94"
1623630,OVAL,0.5,SI2,E,EX,EX,VG,F,6.39-4.49×2.72,"1,318.52"
1572841,OVAL,0.57,SI2,FANCY,EX,VG,GD,F,6.47-4.38×2.66,"1,318.52"
1775454,OVAL,0.4,VVS2,E,EX,EX,VG,M,6.43-4.06×2.44,"1,318.88"
1649048,OVAL,0.7,VS1,K,VG,VG,VG,M,7.54-4.80×2.93,"1,318.95"
1763025,OVAL,0.4,VS2,E,EX,EX,GD,N,5.86-4.10×2.46,"1,318.96"
1736143,OVAL,0.43,VS1,D,EX,EX,VG,F,5.95-4.43×2.65,"1,319.05"
1665998,OVAL,0.8,SI2,L,EX,EX,VG,F,6.98-5.17×3.24,"1,319.66"
Eco Diamond 440020262,OVAL,0.75,SI2,D,EX,EX,EX,N,6.81 – 5.13 x 3.25 mm,"1,319.76"
1746173,OVAL,0.4,VS1,E,EX,EX,VG,N,5.87-4.17×2.55,"1,320.33"
1742055,OVAL,0.4,VS2,F,EX,EX,VG,N,6.48-4.10×2.37,"1,320.36"
1639776,OVAL,0.5,VVS2,J,EX,EX,VG,F,6.39-4.42×2.77,"1,320.99"
1622654,OVAL,0.52,,FANCY,EX,EX,VG,N,6.16-4.19×2.70,"1,321.30"
1760748,OVAL,0.4,VS1,E,EX,VG,GD,N,6.36-4.04×2.42,"1,322.34"
