Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1629717,CUSHION,0.61,VVS1,Y-Z,EX,EX,VG,N,4.66-4.60×3.11,"1,087.25"
1605151,CUSHION,0.75,SI1,K,EX,EX,VG,N,5.59-4.85×3.27,"1,087.54"
1787776,CUSHION,0.52,SI1,K,EX,VG,VG,F,4.70-4.41×2.97,"1,094.65"
1696747,CUSHION,0.59,SI2,F,EX,EX,VG,N,4.97-4.53×3.06,"1,094.80"
1595358,CUSHION,0.5,VS2,FANCY,EX,EX,GD,N,4.31-4.29×2.91,"1,103.97"
210106-130,CUSHION,1.02,SI1,FANCY,EX,EX,EX,F,6.51-5.28×3.58,"1,105.68"
1638138,CUSHION,0.51,VS1,J,EX,EX,VG,N,4.98-4.25×2.85,"1,199.41"
1642243,CUSHION,0.75,VVS2,L,VG,EX,GD,ST,5.29-4.94×3.45,"1,205.70"
1565348,CUSHION,0.52,VVS1,FANCY,EX,EX,VG,M,4.47-4.33×2.94,"1,207.12"
1615092,CUSHION,0.52,SI1,I,EX,EX,VG,F,4.77-4.43×2.99,"1,211.61"
1762719,CUSHION,0.65,VVS2,S-T,EX,EX,EX,M,5.00-4.64×3.15,"1,212.41"
1619470,CUSHION,0.53,VVS2,J,EX,EX,VG,N,4.59-4.45×3.01,"1,213.74"
1574492,CUSHION,0.57,SI1,FANCY,EX,EX,GD,M,4.83-4.56×3.08,"1,214.05"
1648838,CUSHION,0.5,VS1,I,EX,EX,VG,M,4.44-4.43×3.01,"1,214.62"
1669449,CUSHION,0.5,VVS2,J,EX,EX,VG,M,4.55-4.40×2.98,"1,215.54"
1793049,CUSHION,0.47,SI1,F,EX,EX,GD,N,4.93-4.16×2.79,"1,217.29"
1593546,CUSHION,0.5,SI1,E,EX,VG,GD,N,5.13-4.13×2.80,"1,226.85"
1636055,CUSHION,0.71,VS2,N,EX,EX,EX,N,5.80-4.64×3.15,"1,230.89"
1667164,CUSHION,0.5,VS2,I,EX,EX,VG,F,4.44-4.42×2.98,"1,231.96"
1628224,CUSHION,0.9,SI1,M,EX,EX,EX,ST,5.62-5.27×3.56,"1,237.55"
1601290,CUSHION,0.5,SI1,FANCY,EX,EX,VG,F,4.44-4.41×2.95,"1,241.42"
1794071,CUSHION,0.51,SI1,J,EX,EX,VG,N,4.70-4.37×2.97,"1,286.16"
1664763,CUSHION,0.56,SI2,FANCY,EX,GD,GD,F,4.72-4.43×3.00,"1,286.93"
1651013,CUSHION,0.52,VVS1,I,EX,EX,VG,F,4.60-4.49×3.03,"1,292.65"
1790074,CUSHION,0.42,VVS1,FANCY,EX,EX,GD,M,4.24-4.16×2.68,"1,293.39"
1593490,CUSHION,0.9,SI2,M,VG,EX,VG,F,5.91-5.05×3.52,"1,295.14"
1549897,CUSHION,0.6,VVS1,FANCY,EX,EX,VG,M,4.66-4.62×3.13,"1,298.13"
1786431,CUSHION,0.51,SI1,H,EX,EX,EX,ST,4.57-4.45×2.98,"1,299.02"
1615085,CUSHION,0.5,VS1,H,VG,EX,VG,N,4.89-4.25×2.85,"1,301.12"
1654061,CUSHION,0.7,SI1,L,EX,EX,VG,N,5.31-4.83×3.27,"1,303.27"
1630158,CUSHION,0.5,SI1,FANCY,EX,VG,GD,F,4.57-4.35×2.88,"1,303.67"
1636033,CUSHION,0.85,VS2,M,EX,EX,EX,ST,6.12-4.90×3.34,"1,311.39"
1795583,CUSHION,0.5,SI1,I,EX,EX,VG,F,4.93-4.26×2.85,"1,313.99"
1608410,CUSHION,0.71,VVS2,L,VG,EX,VG,N,5.04-4.82×3.37,"1,315.61"
1767817,CUSHION,0.5,SI1,F,VG,VG,GD,N,4.97-4.21×2.81,"1,315.83"
1657715,CUSHION,0.5,SI1,G,EX,VG,VG,F,4.71-4.29×2.90,"1,317.62"
1765489,CUSHION,0.5,VS2,F,VG,EX,EX,N,4.71-4.24×2.95,"1,584.58"
1765494,CUSHION,0.51,VS2,H,EX,EX,VG,N,5.01-4.31×2.84,"1,586.10"
1761480,CUSHION,0.51,VS2,H,EX,EX,VG,N,4.92-4.26×2.89,"1,586.10"
1776164,CUSHION,0.55,SI1,E,EX,EX,EX,N,4.84-4.46×3.02,"1,587.37"
1796900,CUSHION,0.5,VS2,F,VG,EX,VG,N,4.53-4.37×3.04,"1,587.87"
1665802,CUSHION,0.59,SI1,H,EX,EX,VG,N,5.18-4.49×3.05,"1,588.29"
1790062,CUSHION,0.7,SI2,FANCY,EX,EX,GD,N,4.79-4.79×3.25,"1,588.43"
1786430,CUSHION,0.53,SI1,F,EX,EX,VG,N,4.73-4.39×2.98,"1,588.50"
1776163,CUSHION,0.5,VS2,G,EX,EX,VG,N,4.94-4.24×2.79,"1,590.29"
1756387,CUSHION,0.5,VS1,H,EX,EX,EX,N,4.56-4.38×2.97,"1,590.29"
1796898,CUSHION,0.5,VS2,E,EX,EX,VG,F,4.91-4.19×2.84,"1,591.24"
1781169,CUSHION,0.5,VS2,E,VG,EX,VG,N,4.74-4.39×2.86,"1,591.24"
1658912,CUSHION,0.51,VVS1,G,EX,VG,VG,F,4.99-4.26×2.88,"1,592.88"
1771075,CUSHION,0.5,VS1,E,EX,EX,VG,F,4.93-4.24×2.85,"1,593.89"
1765493,CUSHION,0.5,VS2,G,EX,EX,VG,N,4.86-4.21×2.85,"1,594.52"
1771083,CUSHION,0.43,SI1,M,EX,EX,VG,M,4.38-4.34×2.72,683.22
1524552,CUSHION,0.52,VS1,S-T,EX,EX,VG,M,4.55-4.38×2.97,718.92
1651023,CUSHION,0.5,SI1,M,EX,EX,VG,F,4.86-4.23×2.87,725.32
1632749,CUSHION,0.5,VS2,M,VG,EX,GD,N,4.51-4.47×2.98,771.13
1660174,CUSHION,0.5,VVS2,M,EX,EX,VG,F,4.94-4.27×2.88,772.88
1784948,CUSHION,0.4,VS2,K,VG,EX,VG,M,4.51-3.85×2.68,795.69
1755000,CUSHION,0.34,SI1,FANCY,EX,VG,VG,M,4.03-3.88×2.67,803.43
1602072,CUSHION,0.59,VS2,U-V,VG,EX,GD,N,4.64-4.57×3.19,807.91
1652706,CUSHION,0.51,SI1,N,EX,EX,VG,F,4.92-4.27×2.89,816.68
1606825,CUSHION,0.5,VVS1,L,VG,EX,VG,ST,4.72-4.23×2.95,822.17
1639567,CUSHION,0.5,VS1,K,VG,EX,VG,F,4.70-4.24×2.93,830.89
1619473,CUSHION,0.51,VS1,L,VG,EX,GD,N,4.69-4.32×2.95,839.64
1667158,CUSHION,0.5,VS1,M,VG,EX,VG,F,4.91-4.19×2.89,840.29
1629722,CUSHION,0.61,SI2,Y-Z,EX,EX,FR,F,4.82-4.72×3.09,847.83
1575622,CUSHION,0.52,SI1,L,EX,EX,VG,N,5.02-4.23×2.88,869.06
1619461,CUSHION,0.8,VS2,M,EX,EX,EX,N,5.42-5.05×3.42,"1,358.39"
1651870,CUSHION,0.51,SI1,FANCY,EX,EX,VG,N,5.01-4.12×2.79,"1,358.98"
1798203,CUSHION,0.5,VS1,J,EX,EX,VG,N,4.93-4.26×2.87,"1,361.35"
1671479,CUSHION,0.5,SI2,F,EX,EX,GD,N,4.62-4.46×2.97,"1,363.32"
1651867,CUSHION,0.51,VS2,FANCY,EX,GD,GD,N,4.75-4.28×2.90,"1,364.27"
1642264,CUSHION,0.5,VS2,H,EX,EX,VG,N,4.97-4.24×2.87,"1,365.18"
1652701,CUSHION,0.53,VS1,I,EX,EX,VG,N,4.71-4.51×3.04,"1,365.72"
1651019,CUSHION,0.5,VS2,H,EX,VG,VG,F,4.61-4.43×2.95,"1,366.08"
1665795,CUSHION,0.51,VS1,I,EX,EX,EX,M,4.63-4.43×2.97,"1,373.97"
1759261,CUSHION,0.5,SI1,G,EX,VG,VG,N,5.03-4.17×2.83,"1,374.14"
1741865,CUSHION,0.5,SI1,G,EX,EX,VG,N,5.06-4.23×2.84,"1,374.14"
1643525,CUSHION,0.52,IF,I,EX,EX,VG,N,5.08-4.31×2.87,"1,374.36"
1672858,CUSHION,0.5,VS2,I,EX,EX,VG,N,4.52-4.35×2.93,"1,377.17"
1795584,CUSHION,0.5,SI1,I,EX,EX,EX,F,4.70-4.27×2.90,"1,377.40"
1787774,CUSHION,0.5,SI1,G,VG,EX,GD,N,4.43-4.40×3.07,"1,378.21"
1794066,CUSHION,0.52,SI1,E,EX,EX,EX,F,4.82-4.42×2.89,"1,607.14"
1794065,CUSHION,0.52,VS2,H,EX,EX,VG,F,4.62-4.48×3.01,"1,607.14"
1761479,CUSHION,0.5,VS2,G,EX,VG,VG,N,4.58-4.39×2.96,"1,607.19"
1619459,CUSHION,0.8,VVS2,K,VG,VG,VG,N,5.25-5.08×3.52,"1,607.28"
1767816,CUSHION,0.52,VS2,E,EX,EX,EX,F,4.96-4.31×2.83,"1,607.90"
200772-70,CUSHION,1.02,SI2,L,EX,EX,EX,M,6.27-5.43×3.63,"1,609.43"
1771077,CUSHION,0.5,VS2,G,EX,EX,VG,N,4.59-4.38×2.97,"1,609.73"
1761477,CUSHION,0.5,VS1,F,EX,VG,VG,N,4.86-4.22×2.85,"1,610.67"
1692232,CUSHION,0.9,VS2,FANCY,EX,EX,VG,N,6.04-5.09×3.42,"1,611.08"
1790072,CUSHION,0.56,SI2,FANCY,EX,EX,GD,F,4.56-4.47×3.12,"1,611.85"
1786416,CUSHION,0.7,VS1,K,VG,EX,GD,N,4.92-4.83×3.37,"1,612.09"
1612587,CUSHION,0.76,VS1,K,EX,EX,VG,N,5.35-5.01×3.38,"1,612.64"
1798206,CUSHION,0.5,VS2,E,EX,EX,GD,N,4.92-4.25×2.82,"1,613.14"
1615611,CUSHION,0.63,VVS1,FANCY,EX,EX,VG,M,5.16-4.90×3.00,"1,615.89"
1790975,CUSHION,0.53,VVS1,H,EX,EX,EX,F,4.67-4.53×3.05,"1,616.37"
1591217,CUSHION,0.51,VS2,H,EX,EX,VG,N,4.86-4.22×2.87,"1,335.20"
1634088,CUSHION,0.5,VS2,H,EX,EX,GD,N,4.53-4.47×2.98,"1,339.21"
1602053,CUSHION,0.72,SI2,H,EX,EX,VG,N,5.55-4.79×3.25,"1,339.21"
1608451,CUSHION,0.51,SI1,H,EX,EX,EX,N,4.74-4.32×2.94,"1,339.58"
1774086,CUSHION,0.5,VS2,H,EX,VG,VG,ST,4.87-4.17×2.83,"1,341.05"
1755526,CUSHION,0.49,VS2,F,VG,EX,GD,N,4.64-4.42×3.02,"1,345.05"
1750154,CUSHION,0.51,SI1,H,EX,EX,VG,N,5.20-4.17×2.73,"1,349.01"
1762711,CUSHION,0.75,VS2,W-X,EX,EX,VG,N,5.29-4.85×3.30,"1,349.47"
1786419,CUSHION,0.52,VVS1,J,EX,EX,VG,N,5.08-4.25×2.88,"1,349.52"
1776159,CUSHION,0.7,VVS1,W-X,VG,EX,VG,N,4.74-4.70×3.37,"1,350.65"
1612597,CUSHION,0.51,VVS1,I,EX,EX,VG,N,4.73-4.32×2.92,"1,352.82"
1642263,CUSHION,0.51,VS2,H,EX,EX,VG,F,4.78-4.37×2.94,"1,352.98"
1667149,CUSHION,0.52,VVS1,I,EX,EX,VG,F,4.72-4.44×3.00,"1,354.57"
1565346,CUSHION,0.55,VVS2,FANCY,EX,EX,VG,N,4.92-4.39×2.92,"1,357.61"
1638144,CUSHION,0.5,SI1,E,EX,EX,VG,N,5.05-4.26×2.79,"1,358.27"
1765487,CUSHION,0.5,VS2,E,EX,EX,EX,M,4.86-4.48×2.84,"1,489.94"
1794072,CUSHION,0.46,VVS2,D,EX,EX,VG,F,4.76-4.09×2.82,"1,490.97"
1796894,CUSHION,0.5,VS1,H,GD,EX,VG,N,4.47-4.27×3.05,"1,491.53"
1639573,CUSHION,0.53,SI1,E,EX,EX,VG,N,5.01-4.32×2.93,"1,495.95"
1639570,CUSHION,0.56,VS2,G,EX,EX,VG,F,5.08-4.39×2.97,"1,497.14"
1798198,CUSHION,0.5,VVS2,H,EX,EX,VG,F,4.92-4.26×2.84,"1,498.19"
1660170,CUSHION,0.71,VS1,K,EX,EX,EX,F,5.00-5.00×3.39,"1,498.58"
1660159,CUSHION,0.9,SI2,M,EX,EX,EX,F,5.48-5.35×3.64,"1,499.06"
1636088,CUSHION,0.52,VS2,F,EX,EX,VG,N,5.02-4.37×2.94,"1,499.35"
1746040,CUSHION,0.5,VS1,H,EX,EX,VG,N,4.47-4.43×3.00,"1,502.48"
1665799,CUSHION,0.5,SI1,F,EX,EX,VG,N,4.88-4.23×2.85,"1,502.54"
1572837,CUSHION,0.59,VS2,FANCY,VG,VG,GD,M,4.69-4.51×3.08,"1,502.60"
1762708,CUSHION,0.78,VS1,U-V,EX,EX,VG,M,5.26-5.19×3.19,"1,507.24"
1769458,CUSHION,0.53,VVS1,I,EX,EX,EX,N,4.66-4.48×3.03,"1,509.58"
1657712,CUSHION,0.5,VS1,H,EX,EX,EX,N,4.72-4.32×2.94,"1,511.28"
1595359,CUSHION,0.6,VS1,FANCY,EX,EX,VG,M,5.04-4.53×3.03,"1,450.63"
1798211,CUSHION,0.5,SI1,G,EX,EX,VG,N,4.67-4.39×2.96,"1,451.86"
1740241,CUSHION,0.51,SI1,G,EX,EX,EX,N,4.75-4.33×2.93,"1,453.32"
1663199,CUSHION,0.5,VS1,G,EX,EX,VG,M,4.48-4.36×2.96,"1,453.33"
1667150,CUSHION,0.52,VVS2,I,EX,EX,EX,N,4.76-4.35×2.93,"1,457.11"
1762718,CUSHION,0.51,VVS2,I,EX,EX,EX,N,5.01-4.24×2.87,"1,457.64"
201235-207,CUSHION,1,SI2,L,EX,EX,EX,N,5.84-5.55×3.75,"1,458.21"
1639559,CUSHION,0.7,SI1,J,EX,EX,GD,N,5.19-4.86×3.30,"1,458.27"
1767814,CUSHION,0.5,VS1,H,VG,EX,VG,F,4.93-4.21×2.90,"1,459.48"
1667141,CUSHION,0.81,SI2,L,EX,EX,EX,F,5.47-5.30×3.50,"1,462.03"
1651017,CUSHION,0.5,VS2,F,VG,EX,VG,N,4.77-4.38×2.89,"1,462.04"
1599891,CUSHION,0.8,SI1,K,VG,EX,EX,N,5.17-5.11×3.56,"1,462.09"
1756389,CUSHION,0.5,SI1,E,EX,EX,EX,N,4.84-4.21×2.85,"1,462.71"
1640841,CUSHION,0.9,SI1,L,GD,EX,EX,N,5.24-5.23×3.76,"1,463.08"
1650992,CUSHION,0.8,VVS2,L,VG,EX,VG,F,5.32-5.07×3.53,"1,463.46"
1651872,CUSHION,0.5,SI2,FANCY,EX,VG,GD,F,4.50-4.36×2.84,"1,108.29"
1608437,CUSHION,0.5,VVS2,J,EX,EX,VG,N,4.71-4.33×2.94,"1,127.33"
1657713,CUSHION,0.51,VS1,J,EX,EX,VG,M,4.76-4.37×2.96,"1,129.73"
1606855,CUSHION,0.51,VS2,J,EX,EX,EX,N,4.60-4.43×3.00,"1,131.60"
1781759,CUSHION,0.5,SI1,FANCY,EX,EX,VG,F,4.67-4.23×2.95,"1,133.99"
1615090,CUSHION,0.5,VS2,J,EX,VG,VG,N,4.52-4.42×2.98,"1,136.92"
1656380,CUSHION,0.5,SI2,J,EX,EX,VG,N,4.76-4.33×2.89,"1,137.73"
1781168,CUSHION,0.5,VS1,W-X,EX,EX,VG,N,4.78-4.38×2.94,"1,142.44"
1667156,CUSHION,0.5,VS1,I,VG,EX,VG,N,4.47-4.32×2.99,"1,142.87"
1668185,CUSHION,0.5,VVS1,J,EX,EX,VG,ST,4.97-4.18×2.85,"1,142.87"
1610237,CUSHION,0.52,SI1,FANCY,EX,VG,VG,ST,4.60-4.40×2.99,"1,142.98"
1591185,CUSHION,0.91,SI2,N,EX,EX,VG,F,5.45-5.42×3.64,"1,143.58"
1594991,CUSHION,0.76,SI1,M,EX,EX,EX,N,5.21-5.11×3.43,"1,148.68"
111000-5962,CUSHION,1.01,I2,FANCY,EX,VG,VG,N,5.89-5.63×3.53,"1,155.27"
1745020,CUSHION,0.7,VVS2,W-X,EX,EX,VG,N,5.10-4.72×3.20,"1,156.64"
1663189,CUSHION,0.8,VS2,K,VG,EX,VG,N,5.59-4.89×3.37,"1,594.88"
1651862,CUSHION,0.56,VVS1,FANCY,EX,EX,VG,N,4.64-4.49×3.02,"1,595.80"
1654410,CUSHION,0.56,VVS2,FANCY,EX,EX,VG,F,4.86-4.55×2.93,"1,597.73"
200376-372,CUSHION,1.2,SI2,U-V,GD,EX,VG,F,6.43-5.39×3.85,"1,599.33"
1786427,CUSHION,0.52,VS2,H,EX,EX,VG,N,5.22-4.26×2.84,"1,600.87"
1773470,CUSHION,0.7,SI2,J,EX,EX,VG,F,5.08-4.95×3.33,"1,601.56"
1660166,CUSHION,0.82,VS2,L,EX,VG,EX,M,5.44-5.17×3.51,"1,603.42"
1640852,CUSHION,0.7,SI2,H,VG,EX,VG,N,5.23-4.72×3.29,"1,603.54"
1642252,CUSHION,0.7,SI2,J,VG,EX,EX,N,5.17-4.78×3.29,"1,604.51"
1629716,CUSHION,0.7,SI2,H,EX,EX,VG,N,5.23-4.83×3.28,"1,604.70"
1765490,CUSHION,0.5,VS2,F,EX,EX,VG,N,4.99-4.28×2.87,"1,604.79"
1616434,CUSHION,0.53,IF,G,EX,EX,VG,F,4.56-4.51×3.06,"1,604.91"
1790073,CUSHION,0.52,I1,FANCY,EX,VG,GD,N,4.78-4.26×2.88,"1,605.23"
1790980,CUSHION,0.6,SI1,H,EX,EX,EX,F,5.21-4.53×3.06,"1,605.50"
1667154,CUSHION,0.59,VS1,I,EX,VG,VG,N,4.81-4.62×3.13,"1,606.66"
1782544,CUSHION,0.52,VVS2,H,EX,EX,EX,N,4.77-4.41×2.97,"1,621.05"
1622625,CUSHION,0.7,I1,FANCY,EX,EX,VG,N,5.10-4.69×3.26,"1,623.88"
1667161,CUSHION,0.5,VS2,E,VG,EX,VG,N,4.70-4.24×2.95,"1,624.52"
1550932,CUSHION,0.9,SI2,K,EX,EX,EX,ST,5.61-5.31×3.59,"1,626.73"
1656373,CUSHION,0.51,VS1,G,EX,EX,EX,N,4.76-4.33×2.94,"1,627.21"
203202-238,CUSHION,1.01,SI1,FANCY,EX,EX,GD,F,5.77-5.51×3.75,"1,628.78"
1612604,CUSHION,0.51,VS2,G,EX,EX,EX,N,4.68-4.37×2.95,"1,628.99"
1639563,CUSHION,0.5,VS1,E,EX,EX,GD,F,5.04-4.17×2.83,"1,630.65"
1796243,CUSHION,0.6,SI1,FANCY,EX,VG,VG,N,4.80-4.55×3.08,"1,630.85"
1576905,CUSHION,0.6,VS2,FANCY,GD,VG,GD,ST,4.21-5.16×3.05,"1,633.21"
1634081,CUSHION,0.72,VS2,J,EX,EX,VG,F,5.53-4.81×3.26,"1,634.37"
1794059,CUSHION,0.5,VS2,E,EX,EX,VG,N,4.96-4.29×2.79,"1,635.95"
1794058,CUSHION,0.5,VS2,E,VG,EX,VG,N,4.82-4.14×2.87,"1,635.95"
1584399,CUSHION,0.7,SI2,H,EX,EX,VG,F,5.24-4.84×3.29,"1,638.40"
1774085,CUSHION,0.52,VS2,G,EX,EX,VG,N,4.59-4.39×2.98,"1,640.38"
1634086,CUSHION,0.51,VS1,F,EX,EX,VG,N,4.73-4.31×2.92,"1,555.63"
1760317,CUSHION,0.5,VS2,F,VG,EX,VG,N,4.81-4.18×2.90,"1,555.80"
1605429,CUSHION,0.61,VS1,FANCY,EX,GD,VG,F,4.83-4.67×3.18,"1,556.58"
1640849,CUSHION,0.7,SI2,E,GD,EX,VG,N,5.22-4.67×3.34,"1,558.52"
1642257,CUSHION,0.53,VS1,G,EX,EX,VG,N,5.03-4.35×2.92,"1,560.02"
1665784,CUSHION,0.7,VVS2,K,VG,EX,VG,F,5.05-4.86×3.39,"1,562.27"
1786425,CUSHION,0.51,VS2,D,VG,EX,EX,M,4.45-4.39×3.05,"1,563.76"
1759259,CUSHION,0.5,VS1,E,EX,EX,EX,M,4.39-4.36×2.96,"1,564.23"
1669447,CUSHION,0.9,SI1,M,EX,EX,VG,F,5.64-5.39×3.60,"1,565.85"
1786423,CUSHION,0.5,VS1,H,VG,EX,VG,N,4.39-4.37×3.02,"1,565.95"
1722047,CUSHION,0.7,SI1,J,EX,EX,VG,N,5.44-4.72×3.20,"1,566.21"
1574487,CUSHION,0.81,I1,FANCY,EX,VG,VG,F,5.48-5.10×3.40,"1,567.03"
1654412,CUSHION,0.51,VVS2,FANCY,EX,EX,GD,N,4.56-4.37×2.96,"1,567.08"
1640845,CUSHION,0.81,SI1,L,EX,EX,EX,F,6.07-4.86×3.28,"1,568.43"
1795582,CUSHION,0.59,SI1,H,EX,EX,VG,N,5.34-4.34×2.95,"1,570.42"
1766803,CUSHION,0.52,VS2,G,EX,EX,GD,N,4.51-4.47×3.03,"1,526.14"
1795578,CUSHION,0.52,SI1,E,EX,EX,VG,N,5.01-4.30×2.92,"1,527.10"
1616435,CUSHION,0.51,VVS2,G,EX,EX,VG,N,4.95-4.29×2.89,"1,528.28"
1782548,CUSHION,0.5,VS2,F,VG,EX,VG,N,4.89-4.17×2.92,"1,529.65"
1654411,CUSHION,0.53,VVS2,FANCY,EX,VG,GD,M,4.62-4.52×2.94,"1,530.67"
1774084,CUSHION,0.5,VS1,H,EX,EX,VG,N,4.62-4.36×2.96,"1,531.28"
1776162,CUSHION,0.5,VS1,F,EX,EX,VG,M,4.58-4.41×2.94,"1,533.78"
1791719,CUSHION,0.5,VS2,H,VG,EX,EX,N,4.47-4.38×3.01,"1,533.84"
1632725,CUSHION,0.71,VVS2,K,EX,EX,VG,N,5.12-4.89×3.27,"1,534.18"
1651868,CUSHION,0.51,VS2,FANCY,EX,EX,GD,N,4.63-4.42×2.94,"1,534.45"
201162-344,CUSHION,1,SI1,M,VG,EX,VG,F,6.24-5.27×3.66,"1,534.49"
1778456,CUSHION,0.7,SI1,J,VG,EX,VG,N,5.35-4.73×3.29,"1,537.65"
1782551,CUSHION,0.53,VS2,H,EX,VG,VG,N,5.00-4.33×2.94,"1,541.11"
1787769,CUSHION,0.52,SI1,E,EX,EX,EX,N,4.73-4.45×3.01,"1,542.87"
1606849,CUSHION,0.5,VS2,G,EX,EX,EX,N,4.75-4.31×2.93,"1,544.19"
200753-45,CUSHION,1,,FANCY,EX,VG,VG,M,5.77-5.36×3.61,"1,512.88"
1636023,CUSHION,0.9,SI2,K,VG,EX,VG,F,5.61-5.11×3.57,"1,514.71"
1651869,CUSHION,0.51,SI1,FANCY,EX,EX,VG,F,4.71-4.25×2.88,"1,515.05"
1654066,CUSHION,0.59,SI1,H,EX,EX,VG,N,4.76-4.62×3.12,"1,515.87"
1615070,CUSHION,0.72,SI2,H,EX,EX,VG,N,5.52-4.78×3.22,"1,516.09"
1761481,CUSHION,0.52,SI1,E,EX,EX,VG,N,4.97-4.32×2.93,"1,517.40"
1771076,CUSHION,0.5,VS2,F,VG,EX,VG,N,4.75-4.29×2.89,"1,518.67"
1799597,CUSHION,0.5,VVS2,H,EX,VG,GD,N,4.90-4.23×2.87,"1,519.31"
1646007,CUSHION,0.5,VVS1,G,EX,EX,VG,F,4.74-4.32×2.92,"1,521.74"
1800581,CUSHION,0.5,SI1,F,EX,EX,VG,N,5.15-4.17×2.81,"1,522.74"
1660173,CUSHION,0.5,VVS1,G,EX,EX,VG,M,4.73-4.31×2.90,"1,524.32"
200715-332,CUSHION,1.01,,FANCY,EX,VG,VG,M,5.81-5.72×3.56,"1,524.68"
1772508,CUSHION,0.53,VS2,F,EX,EX,VG,M,5.20-4.31×2.91,"1,525.01"
1765479,CUSHION,0.51,VVS1,H,EX,EX,VG,N,4.51-4.48×3.03,"1,525.77"
1631325,CUSHION,0.73,VS2,K,EX,EX,EX,N,5.62-4.80×3.24,"1,525.93"
1795577,CUSHION,0.59,VS2,I,VG,EX,EX,F,4.81-4.58×3.20,"1,570.48"
1773471,CUSHION,0.5,VS2,G,VG,VG,VG,N,4.74-4.28×2.96,"1,570.86"
1795573,CUSHION,0.5,VS1,H,EX,VG,VG,N,4.50-4.45×2.93,"1,571.02"
1574493,CUSHION,0.66,VVS2,FANCY,EX,EX,VG,F,4.98-4.70×3.18,"1,571.38"
1663198,CUSHION,0.5,VS1,G,EX,EX,VG,N,4.65-4.36×2.97,"1,572.63"
1668184,CUSHION,0.73,SI1,K,EX,EX,EX,N,5.54-4.80×3.26,"1,574.05"
1772504,CUSHION,0.71,SI1,K,EX,EX,VG,N,5.25-4.86×3.30,"1,574.07"
1794063,CUSHION,0.56,VS2,H,VG,EX,EX,N,4.82-4.49×3.12,"1,575.91"
1651021,CUSHION,0.58,SI1,D,EX,EX,VG,N,5.16-4.46×3.02,"1,579.27"
1632705,CUSHION,0.91,VVS1,M,EX,EX,EX,N,6.28-5.12×3.47,"1,579.34"
1651012,CUSHION,0.53,VVS1,H,EX,VG,EX,F,4.71-4.45×3.00,"1,581.98"
1582752,CUSHION,0.85,VS1,L,EX,EX,EX,F,5.86-5.02×3.40,"1,582.02"
1667165,CUSHION,0.51,SI2,D,VG,EX,VG,N,4.89-4.18×2.92,"1,582.12"
1660175,CUSHION,0.51,VS2,E,EX,EX,GD,N,4.96-4.30×2.91,"1,582.23"
1765488,CUSHION,0.5,VS2,F,EX,EX,VG,N,4.90-4.21×2.86,"1,584.58"
1606827,CUSHION,0.52,VVS2,J,EX,EX,EX,N,4.61-4.51×3.01,"1,156.87"
1664490,CUSHION,0.7,VVS2,U-V,GD,EX,VG,ST,4.92-4.81×3.46,"1,160.33"
1606850,CUSHION,0.5,VS2,H,EX,EX,VG,VS,4.53-4.49×3.01,"1,162.75"
1652702,CUSHION,0.5,VS1,I,VG,EX,VG,M,4.72-4.32×2.98,"1,163.62"
1642258,CUSHION,0.5,VS1,I,VG,EX,VG,N,4.45-4.35×3.05,"1,163.62"
1575625,CUSHION,0.51,VS2,I,EX,EX,VG,N,4.65-4.37×2.97,"1,165.07"
1612607,CUSHION,0.52,VS2,I,EX,EX,VG,F,4.65-4.45×3.02,"1,166.78"
1631335,CUSHION,0.5,VS1,J,EX,EX,VG,N,4.63-4.37×2.93,"1,178.31"
1638141,CUSHION,0.51,VS2,J,EX,EX,VG,N,4.94-4.29×2.89,"1,180.03"
1624942,CUSHION,0.81,SI2,M,EX,EX,EX,M,5.43-5.15×3.48,"1,186.09"
1616433,CUSHION,0.7,VS2,L,VG,EX,VG,F,5.41-4.71×3.14,"1,191.85"
1609797,CUSHION,0.52,VS2,I,EX,EX,VG,N,4.59-4.52×3.04,"1,194.64"
1615089,CUSHION,0.5,VS2,I,EX,VG,VG,N,5.10-4.22×2.84,"1,194.84"
1636045,CUSHION,0.8,SI1,N,VG,EX,VG,M,5.24-5.09×3.50,"1,196.50"
1667151,CUSHION,0.55,VVS2,J,EX,EX,VG,ST,5.05-4.37×2.96,"1,196.99"
1668187,CUSHION,0.5,VS1,I,VG,EX,EX,F,4.62-4.22×2.93,"1,244.88"
1660167,CUSHION,0.8,SI1,M,EX,EX,VG,F,5.47-5.03×3.42,"1,246.32"
1654062,CUSHION,0.51,VVS2,I,EX,EX,VG,N,4.98-4.28×2.89,"1,251.50"
1794070,CUSHION,0.5,SI1,I,VG,EX,VG,N,4.47-4.39×3.07,"1,251.53"
1595363,CUSHION,0.5,VVS1,FANCY,EX,EX,VG,N,4.43-4.35×2.95,"1,255.25"
1621326,CUSHION,0.5,SI1,FANCY,EX,EX,GD,M,4.56-4.37×2.96,"1,255.25"
1602307,CUSHION,0.5,VS1,FANCY,EX,EX,EX,N,4.70-4.41×2.98,"1,257.85"
1624947,CUSHION,0.77,VS2,M,EX,EX,VG,N,5.20-5.03×3.41,"1,259.09"
1784946,CUSHION,0.5,SI1,G,VG,EX,GD,N,4.87-4.29×2.78,"1,259.15"
