Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
210515-59,PEAR,1,SI1,G,GD,EX,VG,N,8.49-5.81×3.27,"5,425.03"
210052-139,PEAR,1,SI1,G,VG,EX,VG,N,8.26-5.52×3.51,"5,429.81"
210369-336,PEAR,1.02,VVS1,J,EX,EX,EX,N,9.30-5.53×3.36,"5,430.25"
210485-147,PEAR,1.2,SI1,I,GD,EX,EX,N,8.26-5.80×3.67,"5,430.62"
210494-32,PEAR,1,SI1,G,GD,EX,VG,N,7.90-5.48×3.59,"5,436.44"
210573-103,PEAR,1.3,SI2,H,VG,VG,VG,N,9.44-5.86×3.73,"4,092.27"
1767071,PEAR,0.7,VS1,D,EX,VG,VG,F,8.22-4.80×2.90,"4,092.84"
210438-145,PEAR,1.01,VS1,FANCY,EX,EX,VG,M,8.36-5.33×3.19,"4,093.31"
210180-188,PEAR,0.9,SI1,H,VG,VG,GD,N,8.10-5.39×3.31,"4,096.49"
210124-707,PEAR,1,SI2,G,EX,VG,VG,N,9.60-5.58×3.21,"4,099.88"
210479-342,PEAR,1.2,SI2,K,GD,EX,VG,F,9.62-5.51×3.63,"4,114.22"
1788115,PEAR,0.91,SI1,I,EX,EX,VG,N,8.33-5.47×3.31,"4,115.50"
203221-1603,PEAR,1.01,SI2,E,EX,VG,VG,VSL,9.13-5.45×3.42,"4,115.60"
1775508,PEAR,0.7,VS1,D,VG,EX,GD,N,8.01-4.69×2.99,"4,116.79"
1657946,PEAR,0.7,VS1,E,EX,EX,VG,N,7.55-4.96×3.06,"4,134.35"
1663443,PEAR,0.7,VS1,E,EX,VG,VG,N,7.86-4.94×2.96,"4,134.35"
210419-8,PEAR,1.2,SI2,E,VG,VG,VG,N,9.68-5.80×3.56,"4,143.10"
1796072,PEAR,0.7,VS2,G,EX,EX,VG,N,8.40-4.90×2.80,"4,158.33"
210368-718,PEAR,1.01,SI2,D,EX,EX,EX,N,8.44-5.62×3.52,"4,161.25"
212130-412,PEAR,1,SI2,J,EX,VG,GD,N,8.87-5.53×3.46,"4,163.48"
210515-175,PEAR,1,SI1,F,EX,EX,EX,N,8.52-5.54×3.44,"6,824.22"
Eco Diamond LG200657,PEAR,1.76,SI1,F,EX,EX,EX,N,10.45X6.77X4.24,"6,824.74"
200502-253,PEAR,1.5,SI2,G,VG,VG,VG,N,9.42-6.46×4.00,"6,829.35"
210395-18,PEAR,1.51,SI2,J,VG,EX,EX,M,9.46-6.30×4.03,"6,840.40"
210515-40,PEAR,1,SI1,E,EX,EX,VG,N,9.23-5.40×3.37,"6,846.16"
200666-139,PEAR,2.21,SI2,L,EX,VG,VG,N,12.05-7.18×4.28,"6,851.88"
210517-46,PEAR,1.01,SI1,F,GD,VG,VG,N,8.62-5.27×3.42,"6,862.55"
201251-113,PEAR,1.01,VVS1,H,EX,EX,EX,N,8.65-5.57×3.42,"6,879.87"
210473-74,PEAR,1.51,SI1,L,VG,EX,EX,N,11.09-6.41×3.62,"6,889.54"
210394-200,PEAR,1.01,VS2,E,EX,EX,VG,M,9.05-5.66×3.39,"6,920.63"
211173-34,PEAR,1,SI1,F,VG,EX,VG,N,8.37-5.38×3.37,"6,927.96"
210531-3,PEAR,1,SI1,E,EX,EX,VG,N,9.12-5.57×3.21,"6,935.70"
Eco Diamond LG200872,PEAR,1.51,VVS2,F,EX,EX,EX,N,9.97X6.24X4.08,"6,937.91"
210005-21,PEAR,1.01,VS2,F,EX,EX,VG,F,9.22-5.84×3.38,"6,967.16"
211153-32,PEAR,1,VS2,G,EX,EX,EX,F,8.54-5.60×3.47,"6,976.29"
200693-57,PEAR,2.01,SI2,J,EX,VG,VG,N,10.73-7.00×4.37,"7,142.75"
211155-154,PEAR,1.2,SI2,D,VG,EX,VG,F,9.62-5.64×3.60,"7,146.18"
210511-24,PEAR,1.51,SI1,L,EX,EX,EX,F,10.74-6.32×3.76,"7,173.99"
212019-271,PEAR,1,VVS2,F,GD,EX,VG,F,8.23-5.46×3.55,"7,178.84"
1776515,PEAR,0.9,VS1,D,EX,EX,VG,N,9.13-5.43×3.15,"7,196.19"
210504-338,PEAR,1.51,SI1,K,EX,EX,VG,N,9.88-6.31×3.97,"7,214.55"
210343-65,PEAR,1,VS1,F,VG,EX,EX,M,8.52-5.63×3.42,"7,225.17"
210480-157,PEAR,1.7,SI1,L,GD,EX,VG,N,9.69-6.62×4.02,"7,228.95"
211155-102,PEAR,1,VS2,E,VG,EX,VG,F,8.65-5.41×3.45,"7,232.03"
Eco Diamond LG200597,PEAR,1.5,VS1,F,VG,EX,EX,N,10.18X6.39X3.79,"7,252.10"
210422-101,PEAR,1.7,SI2,F,EX,EX,EX,SL,10.15-6.75×4.23,"7,258.54"
201214-394,PEAR,0.96,VS1,D,EX,VG,VG,N,8.80-5.45×3.42,"7,259.69"
1791223,PEAR,0.9,VVS1,F,VG,EX,EX,N,8.17-5.51×3.26,"7,266.46"
211180-143,PEAR,1.5,SI2,H,EX,EX,EX,N,9.76-6.44×4.05,"7,272.31"
